CUST_ID,P_ACQ_1,ETHNICITY
10052015,0.0394,Orange
10052016,0.0373,Lemon
10052017,0.031,Orange
10052018,0.0172,Orange
10052019,0.0135,Lemon
10052020,0.0144,Apple
10052021,0.0318,Apple
10052022,0.0268,Apple
10052023,0.0385,Orange
10052024,0.0149,Lemon
10052025,0.0065,Lemon
10052026,0.0165,Apple
10052027,0.032,Orange
10052028,0.0152,Orange
10052029,0.0084,Orange
10052030,0.0316,Orange
10052031,0.0062,Apple
10052032,0.0311,Lemon
10052033,0.0308,Orange
10052034,0.0044,Lemon
10052035,0.0198,Lemon
10052036,0.021,Apple
10052037,0.0276,Apple
10052038,0.0322,Orange
10052039,0.0122,Lemon
10052040,0.0253,Apple
10052041,0.0337,Lemon
10052042,0.0144,Orange
10052043,0.0061,Orange
10052044,0.0131,Apple
10052045,0.0276,Orange
10052046,0.0022,Lemon
10052047,0.0264,Lemon
10052048,0.0078,Apple
10052049,0.0116,Apple
10052050,0.0024,Lemon
10052051,0.0132,Lemon
10052052,0.013,Apple
10052053,0.0249,Apple
10052054,0.0218,Orange
10052055,0.0028,Lemon
10052056,0.0353,Orange
10052057,0.0019,Lemon
10052058,0.0165,Orange
10052059,0.0258,Orange
10052060,0.0378,Lemon
10052061,0.0195,Apple
10052062,0.0023,Lemon
10052063,0.0153,Orange
10052064,0.0384,Orange
10052065,0.0008,Apple
10052066,0.0101,Orange
10052067,0.0014,Apple
10052068,0.0298,Orange
10052069,0.0218,Apple
10052070,0.033,Lemon
10052071,0.0311,Lemon
10052072,0.0266,Lemon
10052073,0.0015,Lemon
10052074,0.0071,Lemon
10052075,0.0358,Orange
10052076,0.0078,Lemon
10052077,0.0387,Lemon
10052078,0.0317,Apple
10052079,0.0037,Apple
10052080,0.0283,Orange
10052081,0.0173,Apple
10052082,0.0306,Apple
10052083,0.0018,Lemon
10052084,0.0067,Apple
10052085,0.0005,Orange
10052086,0.0073,Lemon
10052087,0.0018,Apple
10052088,0.027,Orange
10052089,0.0212,Orange
10052090,0.0233,Orange
10052091,0.0045,Lemon
10052092,0.0383,Lemon
10052093,0.0169,Orange
10052094,0.0062,Apple
10052095,0.0345,Lemon
10052096,0.0201,Lemon
10052097,0.0335,Lemon
10052098,0.0088,Lemon
10052099,0.0152,Lemon
10052100,0.0223,Lemon
10052101,0.0086,Apple
10052102,0.0141,Lemon
10052103,0.0363,Lemon
10052104,0.0229,Orange
10052105,0.0335,Orange
10052106,0.0241,Lemon
10052107,0.0085,Apple
10052108,0.0279,Orange
10052109,0.0179,Lemon
10052110,0.0304,Apple
10052111,0.016,Apple
10052112,0.039,Lemon
10052113,0.0223,Lemon
10052114,0.0277,Orange
10052115,0.0165,Apple
10052116,0.0307,Apple
10052117,0.0377,Orange
10052118,0.0298,Apple
10052119,0.0286,Apple
10052120,0.0258,Lemon
10052121,0.023,Orange
10052122,0.0077,Orange
10052123,0.0009,Lemon
10052124,0.0259,Orange
10052125,0.0029,Apple
10052126,0.0078,Orange
10052127,0.0163,Orange
10052128,0.0099,Apple
10052129,0.0326,Lemon
10052130,0.0079,Orange
10052131,0.0129,Apple
10052132,0.0149,Orange
10052133,0.0026,Lemon
10052134,0.0276,Apple
10052135,0.0363,Orange
10052136,0.0163,Apple
10052137,0.0153,Lemon
10052138,0.032,Orange
10052139,0.0337,Apple
10052140,0.0221,Lemon
10052141,0.0201,Apple
10052142,0.0334,Orange
10052143,0.0041,Apple
10052144,0.004,Apple
10052145,0.0262,Lemon
10052146,0.0281,Orange
10052147,0.0347,Apple
10052148,0.0362,Lemon
10052149,0.0045,Orange
10052150,0.0045,Orange
10052151,0.0392,Apple
10052152,0.0014,Apple
10052153,0.0311,Lemon
10052154,0.0399,Apple
10052155,0.0223,Lemon
10052156,0.0044,Orange
10052157,0.0216,Orange
10052158,0.0219,Orange
10052159,0.0108,Orange
10052160,0.0273,Orange
10052161,0.0025,Lemon
10052162,0.0168,Lemon
10052163,0.0302,Apple
10052164,0.0241,Lemon
10052165,0.0176,Lemon
10052166,0.0053,Orange
10052167,0.0393,Apple
10052168,0.0278,Lemon
10052169,0.0125,Orange
10052170,0.0222,Apple
10052171,0.0157,Lemon
10052172,0.0298,Orange
10052173,0.0363,Lemon
10052174,0.0351,Orange
10052175,0.0211,Orange
10052176,0.0282,Orange
10052177,0.0039,Apple
10052178,0.0081,Orange
10052179,0.0351,Apple
10052180,0.038,Lemon
10052181,0.0353,Lemon
10052182,0.0148,Lemon
10052183,0.0267,Lemon
10052184,0.0254,Orange
10052185,0.0365,Lemon
10052186,0.0211,Lemon
10052187,0.0193,Orange
10052188,0.0139,Lemon
10052189,0.0372,Apple
10052190,0.0105,Lemon
10052191,0.022,Orange
10052192,0.0012,Orange
10052193,0.0233,Apple
10052194,0.0033,Apple
10052195,0.0022,Orange
10052196,0.0102,Orange
10052197,0.0171,Apple
10052198,0.0384,Lemon
10052199,0.012,Apple
10052200,0.0197,Orange
10052201,0.0304,Apple
10052202,0.0172,Orange
10052203,0.0237,Apple
10052204,0.0226,Orange
10052205,0.0299,Apple
10052206,0.0166,Apple
10052207,0.0091,Lemon
10052208,0.0313,Apple
10052209,0.0292,Orange
10052210,0.0079,Orange
10052211,0.021,Apple
10052212,0.0303,Orange
10052213,0.0107,Apple
10052214,0.0257,Lemon
10052215,0.0062,Apple
10052216,0.0074,Apple
10052217,0.0156,Orange
10052218,0.0342,Apple
10052219,0.001,Orange
10052220,0.0324,Apple
10052221,0.0129,Orange
10052222,0.0294,Orange
10052223,0.0078,Apple
10052224,0.0099,Lemon
10052225,0.0139,Apple
10052226,0.0254,Lemon
10052227,0.0163,Orange
10052228,0.0025,Orange
10052229,0.0034,Lemon
10052230,0.0066,Apple
10052231,0.0235,Orange
10052232,0.0238,Lemon
10052233,0.0329,Lemon
10052234,0.0124,Apple
10052235,0.0071,Apple
10052236,0.0227,Apple
10052237,0.0347,Apple
10052238,0.0137,Apple
10052239,0.0335,Apple
10052240,0.0214,Apple
10052241,0.0209,Lemon
10052242,0.0399,Apple
10052243,0.028,Lemon
10052244,0.0135,Lemon
10052245,0.0032,Apple
10052246,0.0216,Apple
10052247,0.0246,Orange
10052248,0.0318,Lemon
10052249,0.0068,Apple
10052250,0.0191,Lemon
10052251,0.0254,Lemon
10052252,0.0123,Orange
10052253,0.0184,Lemon
10052254,0.0326,Apple
10052255,0.0084,Lemon
10052256,0.0071,Apple
10052257,0.0023,Orange
10052258,0.0206,Lemon
10052259,0.0078,Lemon
10052260,0.0117,Lemon
10052261,0.0282,Apple
10052262,0.0197,Apple
10052263,0.0037,Orange
10052264,0.0206,Apple
10052265,0.0087,Apple
10052266,0.0176,Orange
10052267,0.0103,Orange
10052268,0.0007,Lemon
10052269,0.0225,Orange
10052270,0.0252,Lemon
10052271,0.0355,Apple
10052272,0.0146,Lemon
10052273,0.0022,Lemon
10052274,0.016,Apple
10052275,0.0241,Apple
10052276,0.014,Lemon
10052277,0.005,Apple
10052278,0.0239,Lemon
10052279,0.0028,Orange
10052280,0.0111,Orange
10052281,0.0276,Lemon
10052282,0.0041,Orange
10052283,0.0021,Lemon
10052284,0.0358,Apple
10052285,0.0129,Orange
10052286,0.0033,Orange
10052287,0.0245,Apple
10052288,0.0092,Apple
10052289,0.0161,Apple
10052290,0.0273,Orange
10052291,0.0051,Orange
10052292,0.0358,Orange
10052293,0.0078,Orange
10052294,0.0208,Lemon
10052295,0.012,Lemon
10052296,0.0349,Orange
10052297,0.0007,Lemon
10052298,0.0273,Lemon
10052299,0.0047,Apple
10052300,0.0102,Orange
10052301,0.0146,Apple
10052302,0.0285,Orange
10052303,0.0251,Apple
10052304,0.0111,Orange
10052305,0.0135,Orange
10052306,0.0312,Orange
10052307,0.0202,Orange
10052308,0.0124,Orange
10052309,0.0136,Orange
10052310,0.0045,Apple
10052311,0.0056,Apple
10052312,0.0102,Lemon
10052313,0.0121,Apple
10052314,0.0075,Orange
10052315,0.0299,Lemon
10052316,0.0126,Apple
10052317,0.0383,Lemon
10052318,0.015,Apple
10052319,0.0154,Lemon
10052320,0.0252,Apple
10052321,0.032,Apple
10052322,0.0203,Lemon
10052323,0.0271,Lemon
10052324,0.0337,Apple
10052325,0.019,Orange
10052326,0.0388,Orange
10052327,0.0242,Lemon
10052328,0.0219,Lemon
10052329,0.013,Orange
10052330,0.0135,Orange
10052331,0.0316,Orange
10052332,0.0127,Orange
10052333,0.0195,Orange
10052334,0.0084,Apple
10052335,0.0017,Apple
10052336,0.0201,Apple
10052337,0.0058,Apple
10052338,0.0325,Apple
10052339,0.022,Apple
10052340,0.0121,Lemon
10052341,0.0289,Lemon
10052342,0.0083,Apple
10052343,0.0131,Orange
10052344,0.0397,Orange
10052345,0.023,Apple
10052346,0.0101,Lemon
10052347,0.0097,Orange
10052348,0.0248,Orange
10052349,0.0293,Orange
10052350,0.0229,Lemon
10052351,0.0361,Apple
10052352,0.0112,Lemon
10052353,0.0316,Lemon
10052354,0.0396,Lemon
10052355,0.0188,Orange
10052356,0.0393,Orange
10052357,0.0271,Orange
10052358,0.0268,Orange
10052359,0.0167,Lemon
10052360,0.01,Lemon
10052361,0.0356,Apple
10052362,0.0317,Apple
10052363,0.0017,Orange
10052364,0.0005,Lemon
10052365,0.0131,Apple
10052366,0.0316,Orange
10052367,0.0286,Apple
10052368,0.0227,Lemon
10052369,0.0225,Lemon
10052370,0.0108,Orange
10052371,0.0113,Orange
10052372,0.0335,Apple
10052373,0.01,Lemon
10052374,0.0116,Orange
10052375,0.0201,Orange
10052376,0.0228,Lemon
10052377,0.0192,Apple
10052378,0.0346,Apple
10052379,0.0059,Orange
10052380,0.007,Orange
10052381,0.0009,Apple
10052382,0.0151,Lemon
10052383,0.0211,Orange
10052384,0.0236,Apple
10052385,0.0135,Lemon
10052386,0.0123,Orange
10052387,0.0199,Orange
10052388,0.0335,Orange
10052389,0.0288,Apple
10052390,0.0209,Lemon
10052391,0.0335,Orange
10052392,0.0274,Apple
10052393,0.0004,Apple
10052394,0.0013,Apple
10052395,0.035,Apple
10052396,0.0118,Orange
10052397,0.0317,Lemon
10052398,0.0377,Lemon
10052399,0.0045,Orange
10052400,0.0105,Apple
10052401,0.0361,Orange
10052402,0.0174,Apple
10052403,0.0011,Lemon
10052404,0.0161,Lemon
10052405,0.0379,Orange
10052406,0.0362,Lemon
10052407,0.0005,Lemon
10052408,0.0342,Apple
10052409,0.0332,Orange
10052410,0.0352,Apple
10052411,0.0315,Orange
10052412,0.0274,Lemon
10052413,0.0339,Apple
10052414,0.0255,Lemon
10052415,0.0121,Orange
10052416,0.0078,Orange
10052417,0.0296,Orange
10052418,0.0192,Orange
10052419,0.0242,Lemon
10052420,0.0176,Lemon
10052421,0.0089,Orange
10052422,0.011,Orange
10052423,0.0388,Orange
10052424,0.009,Apple
10052425,0.01,Orange
10052426,0.0233,Orange
10052427,0.0099,Orange
10052428,0.0387,Lemon
10052429,0.0121,Apple
10052430,0.0396,Orange
10052431,0.0143,Orange
10052432,0.0008,Apple
10052433,0.0299,Apple
10052434,0.0272,Apple
10052435,0.0306,Orange
10052436,0.0119,Orange
10052437,0.0006,Lemon
10052438,0.0128,Apple
10052439,0.027,Orange
10052440,0.005,Apple
10052441,0.0101,Orange
10052442,0.0317,Apple
10052443,0.0109,Lemon
10052444,0.0091,Apple
10052445,0.0159,Orange
10052446,0.0197,Apple
10052447,0.0101,Lemon
10052448,0.035,Apple
10052449,0.0155,Apple
10052450,0.0272,Lemon
10052451,0.0181,Lemon
10052452,0.0311,Orange
10052453,0.0361,Orange
10052454,0.0009,Lemon
10052455,0.024,Lemon
10052456,0.0076,Orange
10052457,0.0254,Orange
10052458,0.0372,Apple
10052459,0.0005,Lemon
10052460,0.0247,Orange
10052461,0.0129,Orange
10052462,0.0058,Orange
10052463,0.0094,Apple
10052464,0.0257,Orange
10052465,0.0285,Lemon
10052466,0.0151,Orange
10052467,0.0317,Lemon
10052468,0.0184,Lemon
10052469,0.0196,Apple
10052470,0.0205,Orange
10052471,0.0108,Lemon
10052472,0.028,Apple
10052473,0.037,Lemon
10052474,0.0133,Orange
10052475,0.0218,Orange
10052476,0.0371,Lemon
10052477,0.0348,Orange
10052478,0.0206,Apple
10052479,0.0161,Apple
10052480,0.0036,Apple
10052481,0.011,Apple
10052482,0.0387,Orange
10052483,0.0376,Apple
10052484,0.0213,Orange
10052485,0.0375,Lemon
10052486,0.0028,Apple
10052487,0.0312,Orange
10052488,0.0287,Apple
10052489,0.0075,Orange
10052490,0.0121,Lemon
10052491,0.0357,Lemon
10052492,0.0288,Lemon
10052493,0.0329,Lemon
10052494,0.0333,Lemon
10052495,0.0031,Apple
10052496,0.0142,Apple
10052497,0.0174,Lemon
10052498,0.0147,Orange
10052499,0.0323,Orange
10052500,0.026,Apple
10052501,0.0041,Orange
10052502,0.0141,Orange
10052503,0.0184,Orange
10052504,0.0048,Orange
10052505,0.0161,Apple
10052506,0.0379,Lemon
10052507,0.026,Orange
10052508,0.0037,Orange
10052509,0.0075,Apple
10052510,0.0015,Apple
10052511,0.0018,Lemon
10052512,0.0223,Lemon
10052513,0.0022,Lemon
10052514,0.0188,Orange
10052515,0.0073,Apple
10052516,0.0272,Lemon
10052517,0.0392,Apple
10052518,0.0179,Apple
10052519,0.0064,Apple
10052520,0.007,Lemon
10052521,0.0016,Apple
10052522,0.0167,Apple
10052523,0.0202,Lemon
10052524,0.0085,Lemon
10052525,0.0347,Lemon
10052526,0.0207,Orange
10052527,0.02,Orange
10052528,0.0335,Lemon
10052529,0.0016,Apple
10052530,0.0057,Lemon
10052531,0.0193,Apple
10052532,0.038,Orange
10052533,0.01,Lemon
10052534,0.0375,Orange
10052535,0.0142,Lemon
10052536,0.0075,Lemon
10052537,0.0083,Apple
10052538,0.032,Lemon
10052539,0.0021,Orange
10052540,0.0217,Lemon
10052541,0.0093,Apple
10052542,0.0033,Orange
10052543,0.0174,Lemon
10052544,0.0382,Lemon
10052545,0.0198,Orange
10052546,0.0288,Orange
10052547,0.0297,Orange
10052548,0.0318,Orange
10052549,0.0389,Lemon
10052550,0.0143,Apple
10052551,0.0041,Orange
10052552,0.0001,Orange
10052553,0.0376,Orange
10052554,0.0386,Lemon
10052555,0.0008,Orange
10052556,0.0086,Orange
10052557,0.0283,Orange
10052558,0.0366,Lemon
10052559,0.031,Lemon
10052560,0.0274,Apple
10052561,0.0388,Lemon
10052562,0.0398,Orange
10052563,0.0227,Lemon
10052564,0.0168,Lemon
10052565,0.0125,Orange
10052566,0.0157,Orange
10052567,0.0397,Orange
10052568,0.0016,Apple
10052569,0.0323,Apple
10052570,0.0146,Lemon
10052571,0.0129,Orange
10052572,0.0345,Apple
10052573,0.0206,Apple
10052574,0.0251,Apple
10052575,0.0218,Apple
10052576,0.0224,Orange
10052577,0.0027,Lemon
10052578,0.0278,Lemon
10052579,0.0126,Lemon
10052580,0.03,Orange
10052581,0.0274,Apple
10052582,0.038,Orange
10052583,0.0309,Orange
10052584,0.0231,Apple
10052585,0.0191,Apple
10052586,0.0157,Apple
10052587,0.0018,Apple
10052588,0.0031,Lemon
10052589,0.0286,Lemon
10052590,0.0157,Lemon
10052591,0.0176,Orange
10052592,0.0392,Lemon
10052593,0.0183,Apple
10052594,0.0095,Lemon
10052595,0.0149,Apple
10052596,0.037,Orange
10052597,0.0197,Apple
10052598,0.0109,Lemon
10052599,0.0355,Apple
10052600,0.0243,Orange
10052601,0.0343,Orange
10052602,0.027,Orange
10052603,0.0238,Lemon
10052604,0.0201,Orange
10052605,0.0171,Apple
10052606,0.0129,Orange
10052607,0.0239,Orange
10052608,0.0321,Orange
10052609,0.0145,Apple
10052610,0.0276,Lemon
10052611,0.0366,Lemon
10052612,0.0224,Orange
10052613,0.024,Apple
10052614,0.0249,Orange
10052615,0.0229,Apple
10052616,0.0237,Apple
10052617,0.0083,Apple
10052618,0.0003,Lemon
10052619,0.018,Orange
10052620,0.0066,Lemon
10052621,0.0241,Orange
10052622,0.0292,Lemon
10052623,0.0173,Apple
10052624,0.005,Lemon
10052625,0.0079,Apple
10052626,0.032,Orange
10052627,0.0358,Orange
10052628,0.0073,Orange
10052629,0.0224,Lemon
10052630,0.0042,Lemon
10052631,0.0284,Orange
10052632,0.0118,Lemon
10052633,0.0337,Orange
10052634,0.0081,Lemon
10052635,0.0234,Orange
10052636,0.0083,Apple
10052637,0.0387,Lemon
10052638,0.022,Orange
10052639,0.0391,Lemon
10052640,0.0087,Apple
10052641,0.0228,Orange
10052642,0.028,Lemon
10052643,0.0208,Apple
10052644,0.03,Apple
10052645,0.0384,Orange
10052646,0.028,Apple
10052647,0.0308,Apple
10052648,0.0173,Orange
10052649,0.0337,Apple
10052650,0.0391,Lemon
10052651,0.007,Apple
10052652,0.0283,Orange
10052653,0.027,Lemon
10052654,0.0201,Apple
10052655,0.0393,Lemon
10052656,0.0097,Orange
10052657,0.0396,Lemon
10052658,0.0006,Lemon
10052659,0.024,Lemon
10052660,0.0087,Lemon
10052661,0.019,Apple
10052662,0.0207,Orange
10052663,0.0396,Lemon
10052664,0.0193,Apple
10052665,0.0195,Lemon
10052666,0.0305,Apple
10052667,0.0084,Apple
10052668,0.0025,Apple
10052669,0.0207,Orange
10052670,0.0317,Lemon
10052671,0.0208,Lemon
10052672,0.0145,Apple
10052673,0.0385,Apple
10052674,0.0131,Lemon
10052675,0.0056,Lemon
10052676,0.0216,Orange
10052677,0.0181,Orange
10052678,0.0257,Lemon
10052679,0.0156,Apple
10052680,0.0186,Orange
10052681,0.0225,Orange
10052682,0.0058,Lemon
10052683,0.024,Lemon
10052684,0.0327,Apple
10052685,0.0328,Orange
10052686,0.0299,Lemon
10052687,0.0167,Orange
10052688,0.0028,Apple
10052689,0.0182,Apple
10052690,0.0299,Lemon
10052691,0.0363,Orange
10052692,0.0073,Apple
10052693,0.0082,Apple
10052694,0.028,Lemon
10052695,0.0235,Apple
10052696,0.0274,Lemon
10052697,0.0025,Apple
10052698,0.005,Orange
10052699,0.0206,Orange
10052700,0.0311,Apple
10052701,0.0253,Apple
10052702,0.0041,Lemon
10052703,0.0294,Orange
10052704,0.0353,Orange
10052705,0.0337,Lemon
10052706,0.0373,Lemon
10052707,0.0008,Orange
10052708,0.0165,Apple
10052709,0.0021,Apple
10052710,0.0366,Apple
10052711,0.025,Lemon
10052712,0.0144,Apple
10052713,0.0292,Lemon
10052714,0.01,Lemon
10052715,0.0034,Orange
10052716,0.0008,Orange
10052717,0.0145,Apple
10052718,0.0173,Orange
10052719,0.0351,Orange
10052720,0.0287,Orange
10052721,0.0345,Lemon
10052722,0.0388,Apple
10052723,0.0311,Apple
10052724,0.0298,Orange
10052725,0.0236,Lemon
10052726,0.0297,Orange
10052727,0.0361,Apple
10052728,0.0364,Apple
10052729,0.0364,Lemon
10052730,0.0329,Apple
10052731,0.0026,Orange
10052732,0.0027,Apple
10052733,0.0308,Lemon
10052734,0.0291,Lemon
10052735,0.0293,Lemon
10052736,0.0351,Lemon
10052737,0.025,Lemon
10052738,0.0265,Lemon
10052739,0.0283,Orange
10052740,0.0287,Apple
10052741,0.0103,Lemon
10052742,0.0357,Orange
10052743,0.0344,Lemon
10052744,0.0042,Lemon
10052745,0.0154,Orange
10052746,0.0388,Lemon
10052747,0.0311,Apple
10052748,0.0086,Apple
10052749,0.0395,Apple
10052750,0.0294,Orange
10052751,0.011,Orange
10052752,0.0376,Lemon
10052753,0.0168,Apple
10052754,0.0189,Orange
10052755,0.0349,Lemon
10052756,0.0026,Lemon
10052757,0.0006,Lemon
10052758,0.0157,Apple
10052759,0.017,Lemon
10052760,0.0388,Orange
10052761,0.0117,Lemon
10052762,0.0065,Apple
10052763,0.0362,Orange
10052764,0.0141,Lemon
10052765,0.0172,Apple
10052766,0.0288,Apple
10052767,0.0118,Orange
10052768,0.0101,Apple
10052769,0.0009,Orange
10052770,0.0281,Apple
10052771,0.0277,Apple
10052772,0.0047,Apple
10052773,0.0235,Orange
10052774,0.0058,Apple
10052775,0.0308,Orange
10052776,0.0134,Apple
10052777,0.0361,Apple
10052778,0.0331,Orange
10052779,0.0064,Lemon
10052780,0.0342,Orange
10052781,0.032,Orange
10052782,0.0342,Orange
10052783,0.0316,Orange
10052784,0.0144,Lemon
10052785,0.0168,Orange
10052786,0.0089,Lemon
10052787,0.0152,Lemon
10052788,0.0239,Orange
10052789,0.0046,Lemon
10052790,0.0346,Apple
10052791,0.0141,Apple
10052792,0.0123,Lemon
10052793,0.0162,Lemon
10052794,0.0293,Orange
10052795,0.0317,Apple
10052796,0.0092,Lemon
10052797,0.0113,Apple
10052798,0.0054,Orange
10052799,0.0278,Lemon
10052800,0.0394,Apple
10052801,0.0366,Apple
10052802,0.0262,Apple
10052803,0.0047,Apple
10052804,0.0271,Lemon
10052805,0.0116,Lemon
10052806,0.0004,Orange
10052807,0.0229,Orange
10052808,0.0054,Apple
10052809,0.0003,Lemon
10052810,0.0023,Apple
10052811,0.0034,Lemon
10052812,0.0354,Lemon
10052813,0.0267,Apple
10052814,0.0312,Orange
10052815,0.0046,Apple
10052816,0.0003,Lemon
10052817,0.0324,Orange
10052818,0.0179,Lemon
10052819,0.0141,Orange
10052820,0.0354,Lemon
10052821,0.0024,Orange
10052822,0.023,Orange
10052823,0.0018,Orange
10052824,0.0388,Lemon
10052825,0.0109,Apple
10052826,0.0328,Orange
10052827,0.0041,Lemon
10052828,0.032,Apple
10052829,0.0041,Orange
10052830,0.0307,Orange
10052831,0.0205,Lemon
10052832,0.0092,Apple
10052833,0.0202,Orange
10052834,0.0086,Lemon
10052835,0.0227,Lemon
10052836,0.0234,Orange
10052837,0.0243,Apple
10052838,0.0144,Lemon
10052839,0.0187,Apple
10052840,0.0189,Lemon
10052841,0.0032,Lemon
10052842,0.0056,Apple
10052843,0.0127,Orange
10052844,0.0253,Apple
10052845,0.0122,Lemon
10052846,0.005,Lemon
10052847,0.0303,Orange
10052848,0.0001,Orange
10052849,0.0002,Apple
10052850,0.0187,Orange
10052851,0.0389,Orange
10052852,0.003,Lemon
10052853,0.002,Apple
10052854,0.0189,Orange
10052855,0.0129,Orange
10052856,0.0032,Apple
10052857,0.0259,Apple
10052858,0.0364,Orange
10052859,0.0249,Apple
10052860,0.0182,Orange
10052861,0.0172,Orange
10052862,0.036,Orange
10052863,0.0241,Orange
10052864,0.0163,Lemon
10052865,0.0123,Orange
10052866,0.0033,Apple
10052867,0.0218,Apple
10052868,0.0121,Orange
10052869,0.0096,Lemon
10052870,0.0391,Apple
10052871,0.0169,Lemon
10052872,0.016,Orange
10052873,0.0128,Lemon
10052874,0.0079,Apple
10052875,0.0041,Orange
10052876,0.0128,Orange
10052877,0.0171,Apple
10052878,0.0198,Apple
10052879,0.006,Lemon
10052880,0.0177,Lemon
10052881,0.0042,Lemon
10052882,0.0152,Orange
10052883,0.0262,Orange
10052884,0.0164,Orange
10052885,0.0005,Apple
10052886,0.0338,Apple
10052887,0.0022,Orange
10052888,0.0018,Orange
10052889,0.0036,Orange
10052890,0.0333,Apple
10052891,0.0114,Lemon
10052892,0.0101,Orange
10052893,0.0007,Orange
10052894,0.0263,Apple
10052895,0.0071,Orange
10052896,0.0138,Lemon
10052897,0.0309,Orange
10052898,0.0018,Orange
10052899,0.0146,Lemon
10052900,0.0258,Orange
10052901,0.02,Orange
10052902,0.0391,Orange
10052903,0.0346,Apple
10052904,0.0319,Apple
10052905,0.0171,Orange
10052906,0.023,Orange
10052907,0.0313,Lemon
10052908,0.0341,Apple
10052909,0.0012,Lemon
10052910,0.0374,Apple
10052911,0.0246,Apple
10052912,0.0379,Apple
10052913,0.0328,Orange
10052914,0.031,Lemon
10052915,0.0366,Apple
10052916,0.0119,Orange
10052917,0.0321,Orange
10052918,0.0148,Apple
10052919,0.0244,Orange
10052920,0.0116,Lemon
10052921,0.026,Apple
10052922,0.0304,Apple
10052923,0.0021,Orange
10052924,0.0008,Lemon
10052925,0.0162,Lemon
10052926,0.0267,Lemon
10052927,0.0267,Apple
10052928,0.0108,Orange
10052929,0.0217,Orange
10052930,0.0235,Orange
10052931,0.0121,Lemon
10052932,0.0364,Apple
10052933,0.0247,Lemon
10052934,0.0212,Apple
10052935,0.0369,Lemon
10052936,0.0118,Apple
10052937,0.0009,Apple
10052938,0.0253,Lemon
10052939,0.008,Apple
10052940,0.0347,Apple
10052941,0.0351,Apple
10052942,0.0371,Orange
10052943,0.0245,Lemon
10052944,0.033,Apple
10052945,0.033,Apple
10052946,0.0167,Lemon
10052947,0.0202,Apple
10052948,0.0132,Lemon
10052949,0.0264,Orange
10052950,0.0099,Lemon
10052951,0.0125,Apple
10052952,0.0047,Lemon
10052953,0.021,Lemon
10052954,0.0203,Orange
10052955,0.013,Lemon
10052956,0.029,Lemon
10052957,0.0339,Apple
10052958,0.026,Apple
10052959,0.0343,Lemon
10052960,0.0333,Lemon
10052961,0.0101,Orange
10052962,0.0239,Orange
10052963,0.0236,Orange
10052964,0.0064,Lemon
10052965,0.0093,Lemon
10052966,0.0003,Lemon
10052967,0.0136,Orange
10052968,0.0302,Apple
10052969,0.0186,Apple
10052970,0.0202,Lemon
10052971,0.0117,Apple
10052972,0.0242,Apple
10052973,0.0038,Lemon
10052974,0.0251,Apple
10052975,0.0375,Orange
10052976,0.0268,Orange
10052977,0.0235,Lemon
10052978,0.0139,Orange
10052979,0.0295,Apple
10052980,0.0256,Orange
10052981,0.023,Lemon
